car_brand,model,price,year,location,fuel,km_driven,gear,ownership,monthly_payment
Toyota,EtiosVD,443999,2012,Mumbai,Diesel,77298,Manual,2,9877
Hyundai,i20 Active1.2 S,650000,2016,Mumbai,Petrol,80962,Manual,1,14459
Toyota,Etios LivaD 4D GD,442299,2015,Delhi,Diesel,64927,Manual,1,9839
Hyundai,Santa Fe2WD AT,1141000,2014,Mumbai,Diesel,74571,Automatic,1,25381
Volkswagen,JettaHIGHLINE 2.0 TDI MT,669399,2015,Mumbai,Diesel,123125,Manual,1,14890
Volkswagen,PoloCOMFORTLINE 1.2L DIESEL,425000,2013,Mumbai,Diesel,85577,Manual,2,9454
Toyota,EtiosVX,433299,2011,Delhi,Petrol,64620,Manual,1,9638
Toyota,Etios LivaG,431599,2012,Bangalore,Petrol,20310,Manual,1,9601
Toyota,EtiosGD,431399,2014,Delhi,Diesel,134877,Manual,3,9596
Maruti,ErtigaZXI PLUS,732000,2017,Mumbai,Petrol,115438,Manual,1,16283
Toyota,EtiosVD 1.4,425799,2015,Delhi,Diesel,61842,Manual,1,9472
Landrover,Freelander 2TD4 SE,1482899,2014,Mumbai,Diesel,117361,Automatic,2,32986
Toyota,Etios LivaVX,425799,2014,Bangalore,Petrol,87774,Manual,1,9472
Tata,TIGORRevotron XT,578999,2018,Mumbai,Petrol,16715,Manual,1,12880
Mahindra,XUV500W8 FWD,686999,2014,Mumbai,Diesel,168600,Manual,1,15282
Toyota,,416799,2011,Delhi,Petrol,43114,Manual,1,9271
Maruti,DzireVDI,654499,2017,Mumbai,Diesel,161087,Manual,1,14559
Honda,Amaze1.2 EXMT I VTEC,325699,2015,Mumbai,Petrol,162610,Manual,1,7245
Maruti,Wagon R 1.0VXI,317099,2011,Mumbai,Petrol,113284,Manual,1,7054
Maruti,SwiftZDI,422399,2014,Mumbai,Diesel,143871,Manual,1,9396
Toyota,EtiosCROSS 1.4 GD,414899,2015,Delhi,Diesel,79123,Manual,1,9229
Toyota,Etios LivaGD,409499,2012,Chennai,Diesel,111086,Manual,1,9109
Toyota,Corolla AltisVL AT,407899,2011,Delhi,Petrol,150503,Automatic,1,9073
Toyota,Etios LivaD 4D GD,406699,2012,Chennai,Diesel,82270,Manual,1,9047
KIA,,1899000,2020,Mumbai,Petrol,4951,Manual,1,42242
Toyota,EtiosG,403599,2012,Bangalore,Petrol,30224,Manual,2,8978
Hyundai,i20SPORTZ 1.2 VTVT,429399,2013,Mumbai,Petrol + CNG,175537,Manual,1,9552
Hyundai,Santa Fe2WD,550000,2011,Mumbai,Diesel,170539,Manual,3,12234
Toyota,Etios LivaG,401799,2011,Bangalore,Petrol,33609,Manual,1,8938
Toyota,Innova2.5 V 7STR,399399,2008,Mumbai,Diesel,105759,Manual,3,8884
Hyundai,VernaFLUIDIC 1.6 SX CRDI,454599,2012,Mumbai,Diesel,210079,Manual,1,10112
Chevrolet,Sail1.3 LS,280000,2017,Mumbai,Diesel,174727,Manual,1,6228
Maruti,CiazZDI,490000,2014,Mumbai,Diesel,122749,Manual,1,10900
Renault,Kwid1.0 RXT Opt AT,480000,2020,Mumbai,Petrol,2834,Automatic,1,10677
Renault,,475000,2020,Mumbai,Petrol,10361,Manual,1,10566
Honda,Jazz1.2 S MT,315000,2012,Mumbai,Petrol,60362,Manual,2,7007
Jaguar,XJ3.0 DIESEL PORTFOLIO,2645000,2011,Mumbai,Diesel,46710,Automatic,2,58837
Volkswagen,PassatCOMFORTLINE DSG,650000,2011,Mumbai,Diesel,57893,Automatic,2,14459
Hyundai,New ElantraSX 1.8 MT,995000,2016,Mumbai,Petrol,30789,Manual,1,22133
Mercedes,Benz E ClassE 200 AVANTGARDE,966899,2012,Mumbai,Petrol,98842,Manual,2,21508
Toyota,Corolla AltisVL AT,395599,2008,Delhi,Petrol + CNG,109639,Automatic,4,8800
Volkswagen,PoloTRENDLINE 1.2L PETROL,377699,2015,Mumbai,Petrol,23244,Manual,1,8402
Honda,Amaze1.2 SMT I VTEC,380399,2013,Mumbai,Petrol,31019,Manual,1,8462
Maruti,,303099,2015,Mumbai,Petrol,11068,Manual,1,6742
Maruti,Wagon R 1.0LXI,354899,2012,Mumbai,Petrol,11983,Manual,1,7895
Honda,Brio1.2 S MT I VTEC,334500,2015,Mumbai,Petrol,41014,Manual,1,7441
Maruti,Wagon R 1.0VXI,331199,2014,Mumbai,Petrol,32984,Manual,2,7367
Toyota,,392799,2008,Bangalore,Petrol,101827,Manual,3,8738
Maruti,Alto K10VXI AMT,348599,2016,Mumbai,Petrol,15842,Manual,1,7754
Maruti,CelerioVXI AMT,348899,2014,Mumbai,Petrol,19510,Automatic,2,7761
Hyundai,Elite i20ASTA 1.2 (O),480000,2015,Mumbai,Petrol,46607,Manual,2,10677
Hyundai,i20 Active1.2 S,590199,2017,Mumbai,Petrol,22017,Manual,2,13129
Nissan,MicraXV PETROL,191599,2010,Mumbai,Petrol,70888,Manual,2,4262
Maruti,Alto K10VXI,315499,2016,Mumbai,Petrol,21933,Manual,1,7018
Hyundai,Elite i20ASTA 1.2,551599,2015,Mumbai,Petrol,39288,Manual,1,12270
Maruti,BalenoZETA 1.2 K12,596620,2017,Mumbai,Petrol,15544,Manual,1,13271
Skoda,SuperbELEGANCE 1.8 TSI MT,480599,2012,Mumbai,Petrol,32144,Manual,1,10691
Maruti,Alto 800LXI,308499,2018,Mumbai,Petrol,9833,Manual,2,6862
Hyundai,i10MAGNA 1.1 IRDE2,260000,2011,Mumbai,Petrol,52097,Manual,1,5784
Volkswagen,VentoHIGHLINE PETROL,446499,2014,Mumbai,Petrol,51986,Manual,1,9932
Maruti,New  Wagon-RLXI CNG 1.0 L,550199,2019,Mumbai,Petrol + CNG,21695,Manual,1,12239
Hyundai,VernaFLUIDIC 1.6 SX CRDI,435699,2012,Mumbai,Diesel,64449,Manual,1,9692
Maruti,BalenoZETA 1.2 K12,680099,2019,Mumbai,Petrol,14664,Manual,1,15128
Maruti,A StarVXI ABS AT,251299,2012,Mumbai,Petrol,64310,Automatic,1,5590
Hyundai,i20SPORTZ 1.2 O,236799,2010,Mumbai,Petrol,44528,Manual,1,5267
Hyundai,i20SPORTZ 1.2 VTVT,405799,2013,Mumbai,Petrol,54025,Manual,2,9027
Hyundai,i20 Active1.2 SX,693099,2017,Mumbai,Petrol,12910,Manual,1,15418
Volkswagen,AmeoHIGHLINE 1.2,545799,2016,Mumbai,Petrol,29098,Manual,1,12141
Maruti,Wagon R 1.0LXI,246599,2010,Mumbai,Petrol,58624,Manual,1,5485
Maruti,Wagon R 1.0VXI,286499,2012,Mumbai,Petrol,72101,Manual,1,6373
Toyota,EtiosGD,388299,2012,Delhi,Diesel,65756,Manual,1,8637
Maruti,DzireZDI,736999,2017,Mumbai,Diesel,16137,Manual,1,16394
Audi,A42.0 TDI S LINE,1616899,2013,Mumbai,Diesel,43023,Automatic,1,35967
Ford,Ecosport1.5 TITANIUM TI VCT AT,482099,2014,Mumbai,Petrol,60946,Automatic,1,10724
Hyundai,Elite i20SPORTZ 1.2,595199,2017,Mumbai,Petrol,14300,Manual,1,13240
Maruti,CiazZXI PLUS,646199,2015,Mumbai,Petrol,45689,Manual,1,14374
Hyundai,Creta1.6 E + VTVT,824199,2017,Mumbai,Petrol,21097,Manual,1,18334
MG,,1805099,2019,Mumbai,Petrol,6776,Manual,2,40153
Honda,Amaze1.2 SMT I VTEC,366099,2014,Mumbai,Petrol,67170,Manual,2,8144
Maruti,BalenoDELTA 1.2 K12 AMT,625099,2018,Mumbai,Petrol,30840,Automatic,1,13905
Ford,,989099,2019,Mumbai,Petrol,10868,Manual,1,22002
Hyundai,VernaFLUIDIC 1.6 VTVT S (O)  MT,661899,2015,Mumbai,Petrol,26547,Manual,2,14724
Hyundai,i20MAGNA O 1.4 CRDI,256399,2011,Mumbai,Diesel,105739,Manual,1,5703
Tata,HexaVaricor 400 XTA,1439899,2019,Mumbai,Diesel,27549,Automatic,1,32030
Maruti,SwiftVXI,350299,2014,Mumbai,Petrol,66965,Manual,2,7792
Tata,NEXONXZ+ 1.5,838099,2018,Mumbai,Diesel,30464,Manual,1,18643
Maruti,ErtigaZDI SHVS,800299,2016,Mumbai,Diesel,45759,Manual,1,17802
Hyundai,Verna1.6 SX VTVT AT (O),1161399,2018,Mumbai,Petrol,28849,Automatic,1,25835
Hyundai,i10ERA 1.1 IRDE,279899,2013,Mumbai,Petrol,68114,Manual,1,6226
Maruti,CelerioVXI AMT,401199,2014,Mumbai,Petrol,57941,Automatic,2,8924
Fiat,Grand PuntoEMOTION 1.3,145799,2011,Mumbai,Diesel,108600,Manual,1,3243
Volkswagen,VentoCOMFORTLINE DIESEL,344599,2014,Mumbai,Diesel,73775,Manual,1,7665
Maruti,S CrossDELTA 1.6,573799,2015,Mumbai,Diesel,75162,Manual,1,12764
Maruti,ErtigaVDI SHVS,727899,2017,Mumbai,Diesel,55405,Manual,1,16192
Maruti,ErtigaVXI,829437,2017,Mumbai,Petrol,18181,Manual,1,18450
Maruti,ErtigaVDI SHVS,742999,2017,Mumbai,Diesel,79922,Manual,2,16528
Hyundai,i20MAGNA O 1.4 CRDI,427099,2013,Mumbai,Diesel,69163,Manual,1,9501
Toyota,Etios LivaGD SP,386399,2014,Delhi,Diesel,58335,Manual,1,8595
Maruti,SwiftVXI OPT,491299,2016,Mumbai,Petrol,55691,Manual,2,10929
Maruti,ErtigaZDI SHVS,895199,2016,Mumbai,Diesel,51019,Manual,1,19913
Hyundai,Creta1.6 SX PLUS AUTO PETROL,1061799,2017,Mumbai,Petrol,67688,Automatic,1,23619
Maruti,CelerioVXI AMT,427499,2015,Mumbai,Petrol,67619,Automatic,2,9509
Hyundai,Santro XingGL PLUS LPG,184099,2012,Mumbai,Petrol + LPG,118882,Manual,3,4095
Ford,Ecosport1.5TITANIUM TDCI,565499,2015,Mumbai,Diesel,92884,Manual,1,12579
Hyundai,Elite i20SPORTZ 1.4,544799,2014,Mumbai,Diesel,912380,Manual,1,12119
Hyundai,Creta1.6 CRDI SX PLUS AUTO,941799,2015,Mumbai,Diesel,72465,Automatic,2,20950
Maruti,Vitara BrezzaZDI PLUS DUAL TONE,857275,2016,Mumbai,Diesel,65905,Manual,1,19070
Honda,WR-V1.2 i-VTEC VX MT,719299,2017,Mumbai,Petrol,99996,Manual,1,16000
Hyundai,VernaFLUIDIC 1.6 SX VTVT,442299,2013,Mumbai,Petrol,130768,Manual,1,9839
Toyota,Etios LivaGD,383799,2014,Mumbai,Diesel,86659,Manual,1,8537
Honda,Mobilio1.5 V I DTEC,491999,2015,Mumbai,Diesel,221004,Manual,1,10944
Skoda,Rapid1.5 TDI MT Ambition Plus,367199,2014,Mumbai,Diesel,153143,Manual,1,8168
Mahindra,ScorpioS10,778299,2014,Mumbai,Diesel,156184,Manual,1,17313
Toyota,Etios LivaG SP,383199,2012,Delhi,Petrol,31240,Manual,2,8524
Mahindra,TUV300T8,650000,2015,Mumbai,Diesel,130445,Manual,1,14459
Maruti,New  Wagon-RZXI 1.2,611999,2020,Mumbai,Petrol,17310,Manual,1,13614
Hyundai,Elite i20ASTA 1.2,583199,2015,Mumbai,Petrol,36667,Manual,1,12973
Maruti,Alto K10VXI,162199,2012,Mumbai,Petrol,21023,Manual,2,3608
Hyundai,AccentGLE,150000,2011,Mumbai,Petrol,68002,Manual,1,3337
Toyota,Etios LivaG,383099,2011,Chennai,Petrol,63932,Manual,1,8522
Maruti,CelerioZXI OPT,350699,2014,Mumbai,Petrol,30338,Manual,1,7801
Honda,Amaze1.2 EXMT I VTEC,382999,2013,Mumbai,Petrol,14671,Manual,1,8520
Hyundai,i20ASTA 1.2,268099,2011,Mumbai,Petrol,38262,Manual,1,5964
Hyundai,New ElantraS 1.8 MT,482899,2013,Mumbai,Petrol,26382,Manual,2,10742
Volkswagen,VentoTRENDLINE PETROL,220000,2011,Mumbai,Petrol,32037,Manual,3,4894
Hyundai,i10MAGNA 1.1 IRDE2,371499,2014,Mumbai,Petrol,13068,Manual,1,8264
Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,429699,2016,Mumbai,Petrol,14765,Manual,1,9558
Renault,KwidRXT Opt,318299,2016,Mumbai,Petrol,24601,Manual,1,7080
Maruti,Wagon R 1.0LXI CNG,450899,2017,Mumbai,Petrol + CNG,17999,Manual,1,10030
Renault,KwidRXT 1.0 EASY-R AT OPTION,396799,2018,Mumbai,Petrol,23214,Automatic,1,8827
Maruti,Alto 800LXI,267599,2015,Mumbai,Petrol,3370,Manual,1,5953
Maruti,Alto 800LXI,211899,2014,Mumbai,Petrol,29457,Manual,1,4714
Honda,CityV MT PETROL,337899,2012,Mumbai,Petrol,48291,Manual,1,7516
Honda,CityVX MT PETROL,670699,2015,Mumbai,Petrol,23989,Manual,1,14919
Maruti,Wagon R 1.0LXI CNG,229399,2011,Mumbai,Petrol + CNG,51984,Manual,2,5103
Hyundai,EonD LITE PLUS,204000,2012,Mumbai,Petrol,14795,Manual,1,4538
Hyundai,i10ASTA 1.2 AT KAPPA2 WITH SUNROOF,343099,2013,Mumbai,Petrol,30599,Automatic,3,7632
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT AT,425899,2011,Mumbai,Petrol,41717,Automatic,1,9474
Maruti,Eeco5 STR WITH AC PLUSHTR,384099,2018,Mumbai,Petrol,7965,Manual,1,8544
Honda,CityS MT PETROL,402999,2012,Mumbai,Petrol,45977,Manual,2,8964
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,314999,2013,Mumbai,Petrol,21404,Manual,1,7007
Honda,Brio1.2 S MT I VTEC,320399,2012,Mumbai,Petrol,42049,Manual,1,7127
Maruti,BalenoZETA 1.2 K12,611299,2017,Mumbai,Petrol,22889,Manual,1,13598
Honda,Jazz1.2 BASE I VTEC,283499,2010,Mumbai,Petrol,43651,Manual,1,6306
Ford,Figo Aspire1.5 TREND DIESEL,596599,2018,Mumbai,Diesel,27760,Manual,1,13271
Hyundai,i10MAGNA 1.2 KAPPA2,225099,2010,Mumbai,Petrol,41923,Manual,2,5007
Honda,Brio1.2 S MT I VTEC,239000,2011,Mumbai,Petrol,55264,Manual,1,5316
Hyundai,i10ERA 1.1 IRDE,200000,2011,Mumbai,Petrol,45682,Manual,2,4449
Skoda,Rapid1.0 AMBITION TSI MT,963499,2020,Mumbai,Petrol,6981,Manual,1,21433
Renault,Lodgy110 PS RXZ 8 STR,488799,2015,Mumbai,Diesel,34812,Manual,1,10873
Hyundai,VernaFLUIDIC 1.6 VTVT SX AT,594199,2014,Mumbai,Petrol,32825,Automatic,2,13218
Honda,Amaze1.5 SMT I DTEC,340000,2013,Mumbai,Diesel,58362,Manual,2,7563
Maruti,CiazVXI,536699,2015,Mumbai,Petrol,34107,Manual,1,11939
Hyundai,XcentS 1.2,415000,2014,Mumbai,Petrol,20488,Manual,1,9231
Maruti,,639599,2017,Mumbai,Petrol,29429,Manual,1,14228
Maruti,Alto 800VXI,255799,2015,Mumbai,Petrol,20229,Manual,2,5690
Maruti,SwiftZXI AMT,656699,2018,Mumbai,Petrol,5844,Automatic,1,14608
Maruti,Wagon R 1.0VXI,250699,2012,Mumbai,Petrol,41270,Manual,2,5577
Maruti,Swift DzireVXI AMT,378399,2014,Mumbai,Petrol,56818,Automatic,1,8417
Hyundai,i10SPORTZ 1.2 KAPPA2,260000,2012,Mumbai,Petrol,45938,Manual,1,5784
Skoda,FabiaELEGANCE 1.6 MPI,217000,2011,Mumbai,Petrol,55702,Manual,1,4827
Maruti,AltoXCITE,148899,2009,Mumbai,Petrol,32330,Manual,1,3312
Hyundai,Grand i10ASTA 1.2 AT VTVT,436399,2015,Mumbai,Petrol,40737,Automatic,1,9707
Maruti,Eeco5 STR WITH AC PLUSHTR,267000,2011,Mumbai,Petrol + CNG,22185,Manual,1,5939
Maruti,Alto K10VXI,185299,2010,Mumbai,Petrol,60727,Manual,1,4122
Honda,WR-V1.2 i-VTEC VX MT,673099,2017,Mumbai,Petrol,30982,Manual,2,14973
Tata,TiagoXZA 1.2 REVOTRON,497099,2018,Mumbai,Petrol,16384,Automatic,1,11058
Renault,TRIBER1.0 RXT,551499,2019,Mumbai,Petrol,2058,Manual,1,12268
Honda,CityS MT PETROL,194199,2009,Mumbai,Petrol,49788,Manual,4,4320
Hyundai,Verna1.4 VTVT E,629999,2018,Mumbai,Petrol,26615,Manual,1,14014
Maruti,Swift DzireVXI 1.2 BS IV,492599,2015,Mumbai,Petrol,52532,Manual,1,10958
Datsun,Go PlusT,372699,2017,Mumbai,Petrol,36625,Manual,1,8290
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,446099,2014,Mumbai,Petrol,68191,Manual,2,9923
Chevrolet,Enjoy1.4 LTZ 7 STR,335299,2013,Mumbai,Petrol,38522,Manual,1,7459
Maruti,CiazVXI PLUS,560199,2015,Mumbai,Petrol,48551,Manual,1,12461
Tata,NanoXT TWIST,110000,2014,Mumbai,Petrol,48794,Manual,1,2447
Tata,NEXONXZA + 1.2 PETROL A/T,881499,2019,Mumbai,Petrol,11206,Automatic,1,19608
Maruti,DzireVXI,633699,2019,Mumbai,Petrol,8379,Manual,1,14096
Volkswagen,PoloGT TSI 1.2 PETROL AT,501899,2014,Mumbai,Petrol,49698,Automatic,1,11164
Hyundai,i20SPORTZ 1.2 O,251199,2010,Mumbai,Petrol,74425,Manual,2,5588
Honda,Accord2.4 AT I VTEC,378000,2010,Mumbai,Petrol + CNG,66757,Automatic,2,8408
Ford,Ecosport1.5 TITANIUM TI VCT AT,536299,2015,Mumbai,Petrol,49065,Automatic,2,11930
Audi,Q330 TFSI S TRONIC,2270199,2017,Mumbai,Petrol,23053,Automatic,1,50499
Hyundai,VernaFLUIDIC 1.6 SX VTVT,430499,2012,Mumbai,Petrol,64134,Manual,1,9576
Hyundai,Elite i201.2  ASTA (O) CVT,853699,2019,Mumbai,Petrol,2728,Automatic,1,18990
Honda,CityV MT PETROL,225000,2009,Mumbai,Petrol,88646,Manual,2,5005
Maruti,CelerioVXI AMT,338099,2015,Mumbai,Petrol,73536,Automatic,1,7521
Maruti,CiazVXI PLUS,558999,2016,Mumbai,Petrol,58113,Manual,1,12435
Chevrolet,Sail UVA1.3 LS,180000,2013,Mumbai,Diesel,75518,Manual,2,4004
Hyundai,Creta1.6 E + VTVT,802599,2017,Mumbai,Petrol,26413,Manual,1,17853
Maruti,,747899,2019,Mumbai,Petrol,3764,Manual,1,16637
Honda,WR-V1.2 i-VTEC VX MT,757599,2018,Mumbai,Petrol,17665,Manual,1,16852
Ford,Ecosport1.5 TITANIUM TI VCT AT,782099,2017,Mumbai,Petrol,43460,Automatic,1,17397
Honda,WR-V1.5 i-DTEC VX MT,812999,2018,Mumbai,Diesel,37639,Manual,1,18085
Maruti,Wagon R DuoLXI LPG,159799,2008,Mumbai,Petrol + LPG,80322,Manual,1,3555
Skoda,Superb1.8 TSI STYLE AT,1555999,2016,Mumbai,Petrol,15997,Automatic,1,34612
Maruti,SwiftVDI ABS,183499,2008,Mumbai,Diesel,108344,Manual,2,4082
Hyundai,i10MAGNA 1.2,146099,2009,Mumbai,Petrol,65198,Manual,2,3250
Nissan,TerranoXL PLUS 85 PS DEISEL,406599,2013,Mumbai,Diesel,79096,Manual,2,9045
Hyundai,i10SPORTZ 1.2,154000,2008,Mumbai,Petrol,64719,Manual,2,3426
Volkswagen,VentoHIGHLINE PETROL,393299,2013,Mumbai,Petrol,73451,Manual,1,8749
Maruti,ErtigaVXI CNG,635000,2014,Mumbai,Petrol + CNG,52139,Manual,1,14125
Toyota,Etios LivaD 4D GD,382499,2015,Delhi,Diesel,140421,Manual,1,8508
Honda,CityS MT PETROL,343299,2011,Mumbai,Petrol,101973,Manual,2,7636
Maruti,Wagon R 1.0VXI,287199,2010,Mumbai,Petrol + CNG,71429,Manual,1,6389
Hyundai,XcentS 1.2 OPT,378699,2015,Mumbai,Petrol + CNG,82445,Manual,2,8424
Renault,Duster85 PS RXL,370999,2013,Mumbai,Diesel,73503,Manual,2,8253
Hyundai,Creta1.6 SX PLUS PETROL,790000,2015,Mumbai,Petrol,57176,Manual,1,17573
Maruti,Swift DzireZXI 1.2 BS IV,290000,2011,Mumbai,Petrol,85363,Manual,2,6451
Honda,CityZX CVT,1015499,2017,Mumbai,Petrol,12369,Automatic,1,22589
Maruti,Wagon R 1.0VXI,218499,2012,Mumbai,Petrol,98462,Manual,1,4860
Maruti,RitzVDI,270500,2012,Mumbai,Diesel,88243,Manual,2,6017
Maruti,Wagon R 1.0LXI CNG,247299,2011,Mumbai,Petrol + CNG,98542,Manual,1,5501
Ford,,836999,2018,Mumbai,Petrol,46610,Manual,2,18619
Skoda,Superb1.8 TSI LK AT,1808099,2017,Mumbai,Petrol,22115,Automatic,2,40220
Hyundai,Verna1.6 SX VTVT AT (O),1136899,2018,Mumbai,Petrol,19407,Automatic,1,25290
Toyota,EtiosGD,381099,2013,Mumbai,Diesel,74221,Manual,1,8477
Toyota,EtiosVD,378199,2012,Mumbai,Diesel,67749,Manual,1,8413
Maruti,Swift DzireVDI BS IV,401799,2012,Mumbai,Diesel,92029,Manual,2,8938
Ford,Ecosport1.5 TITANIUM TI VCT,797000,2017,Mumbai,Petrol,5426,Manual,1,17729
Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,864299,2018,Mumbai,Diesel,54432,Manual,1,19226
Maruti,ErtigaVXI CNG,559399,2014,Mumbai,Petrol + CNG,84139,Manual,1,12444
Honda,Jazz1.2 SELECT I VTEC,284999,2011,Mumbai,Petrol,120872,Manual,1,6340
Maruti,ErtigaVXI CNG,755000,2016,Mumbai,Petrol + CNG,57592,Manual,1,16795
Maruti,CelerioVXI CNG,411199,2014,Mumbai,Petrol + CNG,78459,Manual,1,9147
Hyundai,VernaFLUIDIC 1.6 SX CRDI,406499,2012,Mumbai,Diesel,108034,Manual,2,9042
Toyota,Innova2.5 G4 8 STR,377399,2008,Mumbai,Diesel,182406,Manual,2,8395
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,359000,2015,Mumbai,Petrol + CNG,68462,Manual,1,7986
Maruti,CelerioVXI CNG,385000,2015,Mumbai,Petrol + CNG,88957,Manual,1,8564
Hyundai,New Elantra1.6 SX AT,1025000,2016,Mumbai,Diesel,53288,Manual,1,22801
Honda,,827099,2013,Mumbai,Petrol,80807,Manual,1,18398
Maruti,Swift DzireVXI 1.2 BS IV,385899,2013,Mumbai,Petrol,169893,Manual,1,8584
Toyota,EtiosG,376899,2012,Delhi,Petrol,50330,Manual,1,8384
Honda,CityV MT PETROL,297000,2010,Mumbai,Petrol,112997,Manual,1,6607
Maruti,Swift DzireZDI,547399,2015,Mumbai,Diesel,152963,Manual,1,12177
Maruti,ErtigaVDI ABS,508899,2012,Mumbai,Diesel,120899,Manual,1,11320
Maruti,SwiftLXI,249699,2011,Mumbai,Petrol,167878,Manual,2,5554
Maruti,Wagon R 1.0LXI CNG,256000,2011,Mumbai,Petrol + CNG,162887,Manual,1,5695
Maruti,ErtigaVDI ABS,485099,2012,Mumbai,Diesel,242900,Manual,1,10791
Toyota,Prius1.8 Z3,376899,2010,Mumbai,Petrol,104636,Automatic,2,8384
Toyota,Etios LivaGD,376299,2012,Delhi,Diesel,111382,Manual,1,8371
Toyota,EtiosCROSS 1.2 G,376199,2015,Delhi,Petrol,36013,Manual,1,8368
Maruti,ErtigaVXI CNG,785000,2016,Mumbai,Petrol + CNG,47403,Manual,1,17462
Renault,TRIBER1.0 RXT,569599,2019,Mumbai,Petrol,14622,Manual,1,12670
Maruti,CelerioVXI AMT,397599,2015,Mumbai,Petrol,3602,Automatic,1,8844
Hyundai,i10SPORTZ 1.2 AT KAPPA2,239399,2011,Mumbai,Petrol,23073,Automatic,2,5325
Hyundai,i10SPORTZ 1.2,215699,2008,Mumbai,Petrol,30958,Manual,1,4798
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,220399,2011,Mumbai,Petrol + CNG,60023,Manual,1,4903
Honda,CitySV MT PETROL,510799,2014,Mumbai,Petrol,14587,Manual,1,11362
Renault,KwidRXT 1.0 EASY-R AT OPTION,425099,2018,Mumbai,Petrol,13181,Automatic,1,9456
Maruti,Vitara BrezzaLDI OPT,742599,2018,Mumbai,Diesel,28641,Manual,1,16519
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,449399,2012,Mumbai,Petrol,42231,Manual,1,9997
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,315399,2011,Mumbai,Petrol,71303,Manual,3,7016
Hyundai,i10MAGNA 1.2,156999,2009,Mumbai,Petrol,85659,Manual,3,3492
Maruti,ErtigaVXI CNG,602399,2014,Mumbai,Petrol + CNG,71357,Manual,2,13400
Maruti,Wagon RLXI,175000,2010,Mumbai,Petrol + CNG,90996,Manual,2,3893
Hyundai,EonSPORTZ,219000,2013,Mumbai,Petrol,45213,Manual,2,4872
Maruti,CelerioVXI,455799,2017,Mumbai,Petrol,7536,Manual,1,10139
Datsun,GoT,203699,2014,Mumbai,Petrol,34064,Manual,2,4531
Maruti,Swift DzireVXI,269199,2009,Mumbai,Petrol,42533,Manual,2,5988
Maruti,Alto 800LXI,203099,2013,Mumbai,Petrol,25478,Manual,1,4518
Maruti,CelerioVXI,362799,2014,Mumbai,Petrol,15206,Manual,1,8070
Maruti,Alto K10LXI,182499,2011,Mumbai,Petrol,43815,Manual,2,4060
Ford,Figo1.2 ZXI DURATEC,237799,2013,Mumbai,Petrol,22618,Manual,2,5290
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,297399,2011,Mumbai,Petrol,38579,Manual,1,6615
Maruti,Alto 800LXI,300699,2015,Mumbai,Petrol,9969,Manual,1,6689
Hyundai,i20SPORTZ 1.2 VTVT,372099,2012,Mumbai,Petrol,36614,Manual,2,8277
Maruti,SwiftVXI,623999,2020,Mumbai,Petrol,15527,Manual,1,13881
Ford,Figo1.2 EXI DURATEC,183699,2010,Mumbai,Petrol,40145,Manual,2,4086
Toyota,EtiosVX,374599,2011,Delhi,Petrol,29699,Manual,1,8333
Maruti,,317399,2016,Mumbai,Petrol,25943,Manual,1,7060
Renault,,409399,2017,Mumbai,Petrol,25497,Manual,1,9107
Honda,Jazz1.2 BASE I VTEC,279899,2010,Mumbai,Petrol,41759,Manual,1,6226
Honda,Civic1.8V AT,292799,2010,Mumbai,Petrol,58455,Automatic,2,6513
Maruti,Alto K10VXI,279299,2015,Mumbai,Petrol,12657,Manual,1,6213
Renault,KwidRXT Opt,297399,2016,Mumbai,Petrol,16887,Manual,2,6615
Maruti,Wagon R 1.0VXI,290599,2012,Mumbai,Petrol,21852,Manual,1,6464
Maruti,AltoLXI,192399,2011,Mumbai,Petrol,48837,Manual,1,4280
Maruti,SwiftVXI,395899,2014,Mumbai,Petrol,35965,Manual,1,8807
Maruti,Alto K10VXI,268299,2014,Mumbai,Petrol,29178,Manual,1,5968
Maruti,Alto 800LXI,289799,2014,Mumbai,Petrol,9503,Manual,1,6446
Maruti,Alto K10VXI AMT,340999,2015,Mumbai,Petrol,9013,Manual,1,7585
Honda,Brio1.2 S MT I VTEC,311199,2013,Mumbai,Petrol,37291,Manual,1,6922
Maruti,CelerioZXI AMT,411499,2016,Mumbai,Petrol,26772,Automatic,1,9154
Hyundai,i10MAGNA 1.1 IRDE2,364199,2016,Mumbai,Petrol,12479,Manual,1,8101
Hyundai,i20MAGNA O 1.2,324999,2011,Mumbai,Petrol,58202,Manual,2,7229
Maruti,Alto 800LXI,293699,2016,Mumbai,Petrol,18780,Manual,1,6533
Maruti,Swift DzireVXI 1.2 BS IV,504699,2015,Mumbai,Petrol,36553,Manual,1,11227
Hyundai,i20SPORTZ 1.2 VTVT,363799,2012,Mumbai,Petrol,36697,Manual,2,8093
